067-222-120,087043,9176.72,1056.24,150.0
067-222-230,087043,13007.08,1497.11,150.0
067-222-240,087043,17250.0,1985.47,150.0
067-222-260,087043,575.36,66.22,150.0
067-222-280,087043,650.0,74.81,150.0
067-222-290,087043,540.0,62.15,150.0
067-222-300,087043,690.0,79.41,150.0
067-222-310,087043,810.0,93.23,150.0
067-222-320,087043,13487.72,1552.43,150.0
067-222-330,087043,8746.76,1006.75,150.0
067-230-050,087013,75065.62,8640.05,150.0
067-230-080,087013,1695.23,195.12,150.0
067-230-090,087013,7168.67,825.11,150.0
067-230-100,087013,15755.54,1813.46,150.0
067-230-130,087013,7126.04,820.2,0
067-230-140,087013,16644.01,1915.72,150.0
067-230-200,087013,6603.12,760.01,150.0
067-230-210,087013,7433.95,855.64,150.0
067-230-230,087013,4116.58,473.81,150.0
067-230-240,087013,9383.14,1079.99,150.0
067-230-250,087013,8831.22,1016.47,150.0
067-230-260,087013,15330.38,1764.52,150.0
067-230-290,087013,18435.88,2121.96,150.0
067-230-300,087013,16221.19,1867.05,150.0
067-240-020,073007,13778.08,0,0
067-240-030,073007,1299.42,0,0
067-240-050,087013,0,0,0
067-240-060,087013,14057.0,1617.96,150.0
067-240-070,087013,16964.0,1952.55,150.0
067-240-080,087013,26712.38,3074.59,150.0
067-250-030,087013,12165.37,1400.23,150.0
067-250-040,087044,1556.85,179.19,150.0
067-250-050,087013,764.56,88.0,0
067-250-080,087044,1689.94,194.51,0
067-250-100,087013,14930.5,1718.5,150.0
067-250-110,087044,19381.0,2230.75,150.0
067-250-120,087013,14431.12,1661.02,150.0
067-250-130,087013,24241.26,2790.17,150.0
067-251-030,073027,43.81,0,0
067-251-040,087073,3187.94,366.95,150.0
067-251-050,087073,15828.29,1821.82,150.0
067-251-060,073027,3245.83,0,0
067-252-020,087013,4082.15,469.85,0
067-252-030,087013,5622.3,647.12,0
067-252-040,087013,16819.72,1935.94,150.0
067-260-010,087044,16127.79,1856.3,150.0
067-260-020,087044,764.53,87.99,0
067-260-030,087044,1400.44,161.19,150.0
067-260-040,087044,11646.01,1340.45,150.0
067-260-100,087044,2117.83,243.76,150.0
067-260-120,087044,2963.97,341.15,150.0
067-260-140,087044,8480.28,976.08,150.0
067-260-170,087044,30705.62,3534.21,150.0
067-260-190,087044,14170.74,1631.05,150.0
067-260-200,087044,17416.29,2004.61,150.0
067-280-150,073002,0,0,0
067-290-020,087013,10487.04,1207.05,150.0
067-290-180,087013,2318.17,266.82,150.0
067-290-200,087013,0,0,0
067-300-010,087013,0,0,0
067-300-020,087013,14130.74,1626.44,150.0
067-300-030,087013,13458.02,1549.01,150.0
067-300-040,087013,7975.61,917.99,150.0
067-310-030,087013,7231.96,832.39,0
067-310-070,087013,1194.21,137.45,150.0
067-310-080,087013,24911.15,2867.27,150.0
067-310-090,087013,45266.22,5210.14,150.0
067-310-130,087013,797.32,91.77,150.0
067-310-150,087013,1947.46,224.15,150.0
067-310-160,087013,608.75,70.06,150.0
067-310-170,087013,0,0,0
067-320-010,087013,14252.47,1640.45,150.0
067-320-220,087013,0,0,0
067-330-060,087043,0,0,0
067-340-010,055001,0,0,0
067-340-060,055011,0,0,0
067-340-090,055004,0,0,0
067-340-100,087004,0,0,0
067-340-110,055011,900.41,0,0
067-350-020,087058,834.61,96.06,150.0
067-350-030,087058,332.24,38.24,150.0
067-350-050,087058,659.1,75.86,150.0
067-360-060,087043,68.5,7.88,150.0
067-360-070,087043,0,0,0
067-370-020,087057,0,0,0
067-380-010,087058,235.26,27.07,150.0
067-380-020,087028,289.81,33.35,150.0
067-380-030,087028,14326.3,1648.95,150.0
067-390-060,087004,460.0,52.94,0
067-390-110,087012,0,0,0
067-390-170,087004,0,0,0
067-400-150,087004,0,0,0
067-400-160,087028,0,0,0
067-410-040,087004,2631.41,302.87,150.0
067-410-050,087012,17222.75,1982.33,150.0
067-410-060,087012,19597.51,2255.67,150.0
067-410-070,087004,9750.0,1122.22,150.0
067-410-120,087028,5700.49,656.12,150.0
067-410-220,087012,3528.12,406.08,150.0
067-410-230,087012,3299.66,379.79,150.0
067-410-250,087004,115.58,13.3,150.0
067-410-270,087004,15188.33,1748.17,150.0
067-410-280,087028,0,0,0
067-410-290,087004,0,0,0
067-410-999,Null,0,0,0
072-230-060,055003,4624.49,0,0
072-230-070,055003,9561.1,0,0
072-230-090,055003,13484.81,0,0
072-271-040,055002,4228.6,0,0
072-300-040,055003,0,0,0
072-300-060,055006,0,0,0
072-320-020,087004,0,0,0
072-320-140,055004,7264.31,0,0
072-320-160,055004,0,0,0
072-320-180,055011,0,0,0
072-320-190,055004,0,0,0
072-320-200,055011,0,0,0
072-320-240,087003,1.24,0.14,150.0
072-320-270,087003,148.8,17.12,150.0
072-320-300,087003,22833.12,2628.09,150.0
072-320-310,087003,16463.74,1894.97,150.0
072-320-320,087003,0,0,0
072-320-330,087003,1159.77,133.48,150.0
072-320-340,087003,10459.99,1203.94,150.0
072-320-350,055004,0,0,0
072-331-010,070010,96613.76,0,0
072-332-250,070013,140.43,0,0
072-332-260,070013,25063.79,0,0
072-342-010,055006,178.35,0,0
072-342-030,087009,15112.14,1739.4,150.0
072-342-040,087009,6254.65,719.91,150.0
072-342-140,087009,107.51,12.37,150.0
072-342-150,087009,16.97,1.95,150.0
072-342-160,087009,18059.29,2078.62,150.0
072-342-170,087009,20503.17,2359.91,150.0
072-342-180,087009,29146.31,3354.74,0
072-343-010,087003,11.99,1.38,150.0
072-343-020,087009,85.03,9.78,150.0
072-343-090,087003,22818.8,2626.44,150.0
072-343-100,087003,8389.27,965.6,150.0
072-343-110,087003,0,0,0
072-343-120,087003,15763.73,1814.4,150.0
072-343-130,087003,968.92,111.52,150.0
072-350-100,087003,0,0,0
072-360-030,087003,0,0,0
075-330-220,070014,0,0,0
075-330-260,070010,0,0,0
075-340-010,087003,0,0,0
075-340-130,087003,46.84,5.39,150.0
075-340-140,087003,24158.7,2780.66,150.0
075-340-180,087003,3580.55,412.12,150.0
075-340-190,087003,0,0,0
075-340-240,087003,0,0,0
075-340-250,087003,4299.88,494.91,150.0
075-340-260,087003,2976.63,342.61,150.0
075-340-290,087003,22.59,2.6,150.0
075-340-310,087003,150.67,17.34,150.0
075-340-330,087003,10048.75,1156.61,150.0
075-340-340,087003,20978.82,2414.66,150.0
075-340-350,087003,17843.72,2053.81,150.0
075-340-360,087003,10519.42,1210.78,0
075-340-380,087003,13596.33,1564.93,150.0
075-340-400,087003,24615.7,2833.26,150.0
075-340-410,087003,7091.16,816.19,150.0
075-340-420,087003,32656.04,3758.71,150.0
075-350-010,087003,0,0,0
075-360-060,087088,243.13,27.98,150.0
075-360-070,087088,67.81,7.8,150.0
075-360-110,087029,5528.03,636.27,150.0
075-360-120,087088,14422.87,1660.07,150.0
075-360-140,087088,210.25,24.19,150.0
078-240-080,087088,151.68,17.45,150.0
078-250-060,070014,0,0,0
078-260-070,070014,0,0,0
078-270-010,087088,0,0,0
078-270-020,087088,0,0,0
078-280-010,087081,0,0,0
081-090-040,087090,0,0,0
081-090-050,087057,0,0,0
081-100-010,087086,1215.69,139.92,150.0
081-100-020,087088,2386.03,274.63,150.0
081-100-030,087029,5058.38,582.21,150.0
081-100-040,087029,0,0,0
081-100-050,087029,308.43,35.5,150.0
081-100-060,087029,38.35,4.41,150.0
081-100-100,087088,18120.75,2085.69,150.0
081-100-110,087088,8090.61,931.22,150.0
081-100-120,087088,5423.68,624.26,150.0
081-100-130,087029,190.47,21.92,150.0
081-100-140,087029,10164.39,1169.92,150.0
081-100-150,087029,3170.43,364.91,150.0
081-100-160,087088,0,0,0
081-100-170,087088,158.11,18.19,150.0
081-100-220,087029,2.25,0.25,150.0
081-100-260,087029,0,0,0
081-100-270,087088,9983.0,1149.04,150.0
081-100-280,087088,8.58,0.98,150.0
081-100-290,087029,7.97,0.91,150.0
081-100-300,087088,25529.72,2938.47,150.0
081-110-030,087003,0,0,0
081-120-020,087057,784.99,90.35,150.0
081-120-060,087057,5409.12,622.58,150.0
081-130-010,087029,1207.94,139.03,150.0
081-130-020,087088,23.12,2.66,150.0
081-130-030,087029,15.25,1.75,150.0
081-130-040,087088,1367.79,157.43,150.0
081-140-010,087088,2421.27,278.68,150.0
081-150-020,087088,2006.37,230.93,150.0
081-150-030,087029,617.01,71.01,150.0
081-150-040,087088,713.47,82.12,150.0
081-160-030,087088,1512.34,174.07,150.0
081-160-040,087088,18.22,2.09,150.0
081-160-050,087029,261.5,30.09,150.0
081-160-070,087029,0,0,0
081-170-010,087029,5652.89,650.64,150.0
081-170-040,087029,1015.75,116.91,150.0
081-170-050,087088,25183.89,2898.66,150.0
081-170-060,087088,10802.78,1243.39,150.0
081-180-010,087088,177.36,20.41,150.0
081-180-050,087029,177.07,20.38,150.0
081-180-060,087029,3391.73,390.38,150.0
081-180-120,087088,4137.44,476.21,150.0
081-180-130,087029,1051.82,121.06,150.0
081-190-010,087029,1.22,0.14,150.0
081-190-070,087088,6384.38,734.84,150.0
081-190-110,087029,0,0,0
081-200-020,087029,6872.41,791.01,150.0
081-210-010,087029,11845.13,1363.37,150.0
081-210-020,087029,17336.38,1995.41,150.0
081-340-010,087029,30884.11,3554.76,150.0
081-350-010,087029,5336.17,614.19,150.0
081-350-020,087029,8370.0,963.38,150.0
081-350-140,087088,18422.05,2120.37,150.0
081-350-150,087029,5218.25,600.62,150.0
081-360-010,087088,3218.97,370.5,150.0
081-370-040,087029,2186.89,251.71,150.0
081-370-050,087029,7421.54,854.21,150.0
081-370-060,087088,12367.99,1423.55,150.0
081-370-090,087088,13581.66,1563.24,150.0
081-370-100,087088,7655.05,881.09,150.0
081-380-020,087003,6525.71,751.1,150.0
081-380-030,087003,225.99,26.01,150.0
081-380-050,087003,1332.95,153.42,150.0
081-380-999,Null,0,0,0
093-080-120,078001,789.75,0,0
093-090-010,078001,2445.61,0,0
093-090-040,078001,2702.61,0,0
093-090-050,073001,2630.1,0,0
093-101-010,073001,2908.17,0,0
093-101-050,073001,1189.13,0,0
093-101-060,073007,508.62,0,0
093-110-010,073007,42.88,0,0
112-130-010,087043,10800.0,1243.08,150.0
112-130-020,087043,9059.28,1042.72,150.0
112-130-030,087043,6502.5,748.43,150.0
112-130-040,087043,6616.34,761.54,150.0
112-130-999,Null,0,0,0
134-291-110,087058,0,0,0
134-291-240,087013,0,0,0
134-291-460,073007,0,0,0
134-291-630,087003,0,0,0
